"","x8dccsscr","x8nrsscr","x8flanker"
"15060",NA,NA,NA
"15061",NA,NA,NA
"15062",NA,NA,NA
"15063",7.9083,104,7.6372
"15064",9.0458,99,8.73409999999999
"15065",7.3036,47,4.9125
"15066",6.8088,83,7.63
"15067",7.6722,87,5.8859
"15068",7.2347,105,8.4931
"15069",8.3613,101,9.729
"15070",NA,NA,NA
"15071",7.6516,82,7.777
"15072",5.9665,97,5.4826
"15073",7.211,86,9.0571
"15074",NA,105,NA
"15075",8.0546,106,7.8613
"15076",NA,NA,NA
"15077",8.444,84,9.3709
"15078",8.6191,90,8.8652
"15079",NA,NA,NA
"15080",NA,NA,NA
"15081",8.5178,77,8.9708
"15082",8.1393,106,8.9287
"15083",NA,NA,NA
"15084",8.1939,101,6.9194
"15085",7.3225,87,6.0653
"15086",8.4206,101,9.0571
"15087",NA,NA,NA
"15088",NA,NA,NA
"15089",NA,NA,NA
"15090",9.75,107,9.9833
"15091",NA,NA,NA
"15092",7.0932,81,7.4958
"15093",6.9456,85,7.249
"15094",7.4273,90,8.3136
"15095",8.0407,89,7.8484
"15096",8.0943,117,7.585
"15097",NA,NA,NA
"15098",NA,NA,NA
"15099",NA,NA,NA
"15100",7.4903,51,7.0559
"15101",NA,NA,NA
"15102",NA,NA,NA
"15103",NA,NA,NA
"15104",5.3641,102,7.1791
"15105",8.746,76,8.9641
"15106",7.9621,74,9.7852
"15107",NA,NA,NA
"15108",8.1709,102,7.8227
"15109",8.4161,108,8.4384
"15110",NA,NA,NA
"15111",8.391,105,7.9996
"15112",NA,NA,NA
"15113",NA,NA,NA
"15114",NA,NA,NA
"15115",NA,NA,NA
"15116",6.7444,107,4.8542
"15117",NA,NA,NA
"15118",NA,NA,NA
"15119",6.468,96,8.4834
"15120",8.1075,91,8.9211
"15121",6.7787,118,7.5131
"15122",NA,NA,NA
"15123",8.1344,100,8.5774
"15124",8.463,124,8.8909
"15125",8.1797,108,7.2015
"15126",7.885,102,7.8848
"15127",6.1942,110,5.1918
"15128",9.13429999999999,112,9.0981
"15129",NA,NA,NA
"15130",NA,NA,NA
"15131",NA,NA,NA
"15132",NA,NA,NA
"15133",9.0508,97,9.6051
"15134",8.2563,104,8.6263
"15135",NA,NA,NA
"15136",NA,NA,NA
"15137",6.8392,93,5.491
"15138",7.5663,110,6.4286
"15139",NA,NA,NA
"15140",NA,NA,NA
"15141",NA,NA,NA
"15142",7.0183,87,7.9914
"15143",8.5756,108,8.8023
"15144",NA,NA,NA
"15145",6.5366,92,8.0546
"15146",9.4284,88,9.1053
"15147",7.6795,91,8.5258
"15148",NA,NA,NA
"15149",7.3058,94,7.911
"15150",7.3092,82,7.2657
"15151",8.6844,108,8.3351
"15152",NA,NA,NA
"15153",7.5384,90,7.2762
"15154",NA,NA,NA
"15155",3.5,76,5.6942
"15156",NA,NA,NA
"15157",7.3616,97,5.9024
"15158",8.539,94,8.6676
"15159",NA,NA,NA
"15160",7.6884,91,9.4681
"15161",7.6722,130,6.7629
"15162",7.1512,80,8.2803
"15163",7.3896,91,7.8381
"15164",7.3747,108,7.3293
"15165",7.0991,78,7.3382
"15166",NA,NA,NA
"15167",NA,NA,NA
"15168",7.7529,88,8.43829999999999
"15169",8.2623,111,6.9831
"15170",6.9565,119,8.1919
"15171",9.0476,78,9.2894
"15172",NA,NA,NA
"15173",NA,NA,NA
"15174",7.3595,113,7.578
"15175",6.8835,101,7.8952
"15176",NA,NA,NA
"15177",7.0281,88,6.0012
"15178",NA,NA,NA
"15179",8.1079,100,8.6026
"15180",NA,NA,NA
"15181",NA,NA,NA
"15182",7.9536,91,8.1594
"15183",NA,NA,NA
"15184",7.5733,113,8.73409999999999
"15185",NA,NA,NA
"15186",NA,NA,NA
"15187",7.4019,89,8.4098
"15188",8.7139,84,9.1839
"15189",NA,NA,NA
"15190",8.2719,99,8.9173
"15191",NA,NA,NA
"15192",NA,NA,NA
"15193",8.4107,130,9.2894
"15194",6.0535,72,7.0521
"15195",NA,NA,NA
"15196",7.9429,125,8.516
"15197",8.1942,129,7.7495
"15198",NA,NA,NA
"15199",3.875,61,7.9801
"15200",7.3371,98,7.2449
"15201",5.4163,99,6.567
"15202",NA,NA,NA
"15203",NA,NA,NA
"15204",7.5849,118,7.6782
"15205",NA,NA,NA
"15206",NA,NA,NA
"15207",NA,NA,NA
"15208",8.2863,91,8.3815
"15209",8.0974,61,8.6332
"15210",NA,NA,NA
"15211",6.855,106,8.4931
"15212",NA,NA,NA
"15213",8.44729999999999,110,8.8133
"15214",NA,NA,NA
"15215",NA,NA,NA
"15216",8.9325,115,8.9516
"15217",8.4098,89,8.7878
"15218",6.4079,72,7.2324
"15219",7.3708,86,5.0965
"15220",NA,NA,NA
"15221",NA,NA,NA
"15222",8.059,105,9.0333
"15223",NA,NA,NA
"15224",8.5518,89,8.6366
"15225",NA,NA,NA
"15226",6.8518,99,6.879
"15227",NA,NA,NA
"15228",NA,NA,NA
"15229",6.5315,98,5.2982
"15230",NA,NA,NA
"15231",7.3386,83,6.215
"15232",7.4835,77,6.5262
"15233",8.2324,118,9.2837
"15234",NA,NA,NA
"15235",6.9192,99,5.9323
"15236",7.1548,60,7.5971
"15237",7.0759,119,6.1203
"15238",9.0811,100,9.0254
"15239",NA,NA,NA
"15240",8.174,107,8.24729999999999
"15241",NA,NA,NA
"15242",7.8381,91,9.0097
"15243",7.8561,86,8.0629
"15244",NA,NA,NA
"15245",NA,NA,NA
"15246",NA,NA,NA
"15247",6.6717,87,7.1609
"15248",7.9677,92,8.1767
"15249",NA,NA,NA
"15250",7.7935,102,8.0023
"15251",NA,NA,NA
"15252",NA,NA,NA
"15253",7.1129,104,7.5523
"15254",8.1109,103,6.5874
"15255",NA,NA,NA
"15256",4.375,71,6.4364
"15257",8.8096,99,8.0324
"15258",7.9857,99,8.1797
"15259",6.8584,82,6.0113
"15260",NA,NA,NA
"15261",7.9163,95,8.2593
"15262",8.1067,115,9.6732
"15263",NA,NA,NA
"15264",NA,NA,NA
"15265",NA,NA,NA
"15266",7.3824,95,7.9563
"15267",7.777,113,5.5256
"15268",7.1386,94,7.1448
"15269",7.5678,94,7.3616
"15270",NA,NA,NA
"15271",NA,NA,NA
"15272",6.5597,78,7.767
"15273",7.663,99,8.8685
"15274",7.6443,44,9.0972
"15275",7.9519,107,8.9554
"15276",7.0193,91,8.5523
"15277",NA,NA,NA
"15278",8.4928,94,9.6003
"15279",7.9005,85,6.7507
"15280",7.683,111,7.752
"15281",NA,NA,NA
"15282",7.7025,89,7.4881
"15283",7.1136,75,7.8783
"15284",NA,NA,NA
"15285",NA,NA,NA
"15286",8.1538,61,9.0729
"15287",8.2039,121,8.4288
"15288",6.2829,77,6.9906
"15289",NA,105,8.0938
"15290",7.2335,98,7.9456
"15291",7.2847,105,8.4352
"15292",8.1767,84,8.3847
"15293",6.1717,93,7.3812
"15294",NA,NA,NA
"15295",NA,NA,NA
"15296",7.8381,92,7.7197
"15297",8.1978,128,8.2563
"15298",8.3412,89,8.4256
"15299",8.0602,117,8.2833
"15300",8.8111,89,9.052
"15301",7.7743,96,8.5656
"15302",7.7963,92,6.735
"15303",NA,NA,NA
"15304",NA,NA,NA
"15305",6.9938,137,7.9968
"15306",7.7742,112,5.7378
"15307",NA,NA,NA
"15308",NA,NA,NA
"15309",6.5715,90,7.3327
"15310",NA,NA,NA
"15311",3.125,18,7.4941
"15312",NA,NA,NA
"15313",NA,NA,NA
"15314",NA,NA,NA
"15315",NA,NA,NA
"15316",8.8652,121,8.432
"15317",NA,NA,NA
"15318",8.9211,77,7.8536
"15319",8.091,124,8.6366
"15320",NA,NA,NA
"15321",NA,NA,NA
"15322",7.1301,79,7.8048
"15323",6.1887,92,5.2765
"15324",7.325,91,7.5063
"15325",NA,NA,NA
"15326",NA,NA,NA
"15327",NA,NA,NA
"15328",6.6019,71,6.744
"15329",6.6955,105,6.859
"15330",7.3209,96,8.0105
"15331",8.4063,88,9.1297
"15332",7.2222,102,7.2077
"15333",NA,NA,NA
"15334",NA,NA,NA
"15335",7.3616,106,7.6588
"15336",6.8798,86,7.0021
"15337",6.7631,109,7.4994
"15338",8.0435,109,7.7321
"15339",8.5774,102,8.5556
"15340",NA,NA,NA
"15341",NA,NA,NA
"15342",NA,NA,NA
"15343",7.6862,87,7.1188
"15344",NA,NA,NA
"15345",NA,NA,NA
"15346",NA,NA,NA
"15347",8.3969,84,9.2168
"15348",8.8536,95,8.7951
"15349",6.8866,85,7.4186
"15350",7.6929,101,7.5827
"15351",7.977,121,9.0972
"15352",NA,NA,NA
"15353",8.3106,107,7.8743
"15354",NA,NA,NA
"15355",7.8381,105,4.125
"15356",NA,NA,NA
"15357",7.4565,107,7.4858
"15358",6.9047,81,7.8074
"15359",6.901,96,8.4931
"15360",7.762,100,7.9887
"15361",8.6538,86,9.0097
"15362",6.9,92,7.8407
"15363",NA,NA,NA
"15364",NA,NA,NA
"15365",7.7729,106,8.8947
"15366",6.9567,92,5.6628
"15367",7.0909,105,7.39
"15368",NA,NA,NA
"15369",7.0238,89,8.2954
"15370",7.7247,98,7.9483
"15371",8.2803,83,6.387
"15372",NA,NA,NA
"15373",NA,NA,NA
"15374",6.4681,87,8.1971
"15375",NA,NA,NA
"15376",8.1971,106,8.3015
"15377",7.851,103,8.2863
"15378",NA,NA,NA
"15379",6.5024,102,7.8926
"15380",4,59,6.2585
"15381",NA,NA,NA
"15382",NA,NA,NA
"15383",NA,NA,NA
"15384",NA,NA,NA
"15385",NA,NA,NA
"15386",NA,NA,NA
"15387",6.5748,115,8.4964
"15388",NA,NA,NA
"15389",8.5048,88,9.1378
"15390",2.125,59,6.1963
"15391",7.8598,81,8.7627
"15392",NA,NA,NA
"15393",7.7321,112,7.7321
"15394",NA,NA,NA
"15395",6.4781,88,6.9083
"15396",6.5801,77,7.9163
"15397",NA,NA,NA
"15398",7.9941,105,5.6625
"15399",NA,NA,NA
"15400",NA,NA,NA
"15401",5.6084,105,8.3909
"15402",NA,NA,NA
"15403",7.3483,94,8.5456
"15404",8.4193,105,9.2084
"15405",NA,NA,NA
"15406",7.5187,88,9.0058
"15407",7.7197,78,8.8574
"15408",8.203,95,9.0452
"15409",8.005,99,9.3997
"15410",7.2838,101,9.0891
"15411",6.5833,89,7.8952
"15412",8.5097,70,9.4727
"15413",NA,NA,NA
"15414",NA,NA,NA
"15415",7.2042,102,8.6229
"15416",NA,NA,NA
"15417",8.2803,106,8.464
"15418",7.09,93,8.3784
"15419",NA,NA,NA
"15420",NA,NA,NA
"15421",7.3848,99,8.1023
"15422",8.1855,107,7.6516
"15423",8.4809,112,8.8279
"15424",NA,NA,NA
"15425",8.7135,99,9.1108
"15426",7.4506,106,7.3443
"15427",7.3703,108,7.6468
"15428",7.7795,82,7.7197
"15429",8.0545,103,8.168
"15430",9.4223,91,8.7324
"15431",NA,NA,NA
"15432",7.3657,81,5.1641
"15433",7.9662,79,8.72129999999999
"15434",NA,NA,NA
"15435",NA,NA,NA
"15436",NA,NA,NA
"15437",6.2879,107,6.7822
"15438",NA,NA,NA
"15439",NA,NA,NA
"15440",7.8447,106,8.678
"15441",6.666,30,6.387
"15442",8.391,108,8.7627
"15443",7.4624,102,8.1164
"15444",3.25,24,4.125
"15445",NA,NA,NA
"15446",8.0348,115,8.516
"15447",NA,NA,NA
"15448",6.0023,85,6.1793
"15449",NA,NA,NA
"15450",7.0803,88,8.806
"15451",NA,NA,NA
"15452",NA,NA,NA
"15453",7.7913,102,8.7806
"15454",7.8769,95,7.986
"15455",NA,NA,NA
"15456",NA,NA,NA
"15457",6.5794,97,8.4801
"15458",8.3089,98,8.0352
"15459",7.2356,108,8.9863
"15460",5.8573,108,5.4036
"15461",8.1734,97,8.9902
"15462",8.9965,102,9.4819
"15463",7.683,88,8.4899
"15464",NA,NA,NA
"15465",NA,NA,NA
"15466",NA,NA,NA
"15467",8.4801,84,9.1584
"15468",NA,NA,NA
"15469",NA,NA,NA
"15470",8.4419,109,9.5334
"15471",NA,NA,NA
"15472",7.6773,114,8.7306
"15473",NA,NA,NA
"15474",7.9296,126,8.3197
"15475",NA,NA,NA
"15476",NA,NA,NA
"15477",6.9586,109,6.7629
"15478",NA,NA,NA
"15479",NA,NA,NA
"15480",7.4796,102,6.7654
"15481",6.2972,102,7.2407
"15482",NA,NA,NA
"15483",7.1508,90,9.175
"15484",7.6636,111,8.4479
"15485",9.2156,97,8.7915
"15486",NA,NA,NA
"15487",NA,NA,NA
"15488",NA,NA,NA
"15489",8.29109999999999,95,8.4899
"15490",7.3229,89,7.8253
"15491",8.209,111,8.8909
"15492",8.5739,105,7.9536
"15493",8.0344,104,8.3167
"15494",NA,NA,NA
"15495",8.5357,84,8.9631
"15496",8.5915,112,9.0136
"15497",7.557,108,7.8639
"15498",7.865,96,8.4866
"15499",NA,NA,NA
"15500",7.8355,131,7.7074
"15501",7.0259,56,5.6684
"15502",NA,NA,NA
"15503",8.4674,72,8.8463
"15504",8.1709,142,8.7698
"15505",7.2363,92,8.6434
"15506",7.3139,94,8.3815
"15507",8.2562,107,8.2414
"15508",NA,NA,NA
"15509",NA,NA,NA
"15510",6.9241,98,7.7993
"15511",7.3904,91,8.4776
"15512",NA,NA,NA
"15513",6.493,99,7.6276
"15514",8.2332,85,9.1625
"15515",7.7922,95,8.2001
"15516",NA,NA,NA
"15517",5.3073,97,7.0269
"15518",7.9778,112,7.5407
"15519",NA,NA,NA
"15520",7.5733,107,7.6062
"15521",NA,NA,NA
"15522",NA,NA,NA
"15523",NA,105,NA
"15524",7.9005,93,8.8648
"15525",7.272,105,7.1089
"15526",6.9324,101,7.8874
"15527",NA,NA,NA
"15528",NA,NA,NA
"15529",NA,NA,NA
"15530",7.1852,109,8.3259
"15531",8.2594,61,7.366
"15532",8.3166,80,8.5589
"15533",6.7857,89,5.5984
"15534",NA,NA,NA
"15535",NA,NA,NA
"15536",7.8664,83,8.5456
"15537",7.4185,77,7.5063
"15538",7.2419,94,8.1971
"15539",NA,NA,NA
"15540",8.307,95,8.2414
"15541",7.752,87,7.412
"15542",NA,NA,NA
"15543",7.9643,58,4.125
"15544",NA,NA,NA
"15545",6.6694,78,7.6252
"15546",NA,NA,NA
"15547",8.1193,127,8.1193
"15548",8.4035,78,7.8952
"15549",NA,NA,NA
"15550",7.0579,86,7.3878
"15551",7.2896,91,7.2868
"15552",6.6909,46,4.875
"15553",7.173,104,8.4511
"15554",NA,NA,NA
"15555",7.7755,107,8.3045
"15556",8.623,77,9.2636
"15557",NA,NA,NA
"15558",8.5225,75,6.7893
"15559",7.5361,20,NA
"15560",6.3705,109,7.7896
"15561",7.7445,88,7.7998
"15562",6.7584,49,4
"15563",8.12829999999999,99,9.1916
"15564",8.0077,86,8.0242
"15565",6.7178,88,8.145
"15566",NA,NA,NA
"15567",8.3406,88,6.9511
"15568",7.1629,100,8.4384
"15569",8.5254,102,7.1852
"15570",NA,NA,NA
"15571",7.9559,98,7.6332
"15572",NA,NA,NA
"15573",7.0378,101,7.8718
"15574",NA,NA,NA
"15575",5.4204,74,6.5313
"15576",NA,NA,NA
"15577",6.8675,112,7.4565
"15578",NA,NA,NA
"15579",7.8019,84,8.5357
"15580",NA,NA,NA
"15581",NA,NA,NA
"15582",NA,NA,NA
"15583",8.4877,104,8.27729999999999
"15584",7.9941,121,7.3422
"15585",7.7808,111,8.1393
"15586",6.3569,89,7.6444
"15587",NA,NA,NA
"15588",7.2345,78,8.1421
"15589",NA,NA,NA
"15590",6.9812,88,7.5063
"15591",8.6647,78,8.3753
"15592",NA,NA,NA
"15593",6.7647,86,7.4677
"15594",NA,NA,NA
"15595",8.0629,108,6.4147
"15596",NA,NA,NA
"15597",NA,NA,NA
"15598",7.8587,114,7.8125
"15599",NA,NA,NA
"15600",7.5409,69,8.5656
"15601",8.4219,106,8.7923
"15602",6.7449,62,6.4363
"15603",NA,NA,NA
"15604",NA,NA,NA
"15605",7.9352,107,6.9812
"15606",7.911,94,8.1507
"15607",8.7734,110,9.065
"15608",7.1167,103,8.049
"15609",NA,NA,NA
"15610",NA,NA,NA
"15611",8.1456,102,8.2924
"15612",7.1033,111,8.3454
"15613",6.1621,96,7.2615
"15614",8.22419999999999,99,8.6737
"15615",7.8822,69,7.9421
"15616",7.7972,133,7.9137
"15617",7.77,120,7.9216
"15618",NA,NA,NA
"15619",NA,NA,NA
"15620",7.6773,92,7.34
"15621",NA,NA,NA
"15622",7.8176,116,7.9887
"15623",7.325,80,6.5719
"15624",7.529,76,5.6018
"15625",NA,NA,NA
"15626",4.25,59,5
"15627",7.8233,97,7.4164
"15628",7.9536,83,8.3412
"15629",8.1978,112,8.8611
"15630",NA,NA,NA
"15631",NA,NA,NA
"15632",7.6769,95,8.4447
"15633",NA,NA,NA
"15634",7.953,86,8.2239
"15635",7.5921,116,8.7878
"15636",7.3645,87,8.0297
"15637",9.0611,100,10
"15638",8.2754,91,9.1584
"15639",7.8536,106,8.7662
"15640",6.9819,86,8.72709999999999
"15641",8.0741,120,6.9736
"15642",9.0502,102,9.8269
"15643",7.7124,109,8.8872
"15644",NA,NA,NA
"15645",9.1295,79,8.2325
"15646",NA,NA,NA
"15647",7.7222,95,7.3336
"15648",NA,NA,NA
"15649",6.5688,105,7.2952
"15650",8.6592,90,8.5891
"15651",8.5099,88,5
"15652",6.9343,97,6.6887
"15653",NA,NA,NA
"15654",NA,NA,NA
"15655",8.4608,90,7.8952
"15656",7.6977,106,7.6976
"15657",NA,NA,NA
"15658",NA,NA,NA
"15659",NA,NA,NA
"15660",NA,NA,NA
"15661",7.5302,96,7.6952
"15662",9.6838,92,9.4635
"15663",NA,NA,NA
"15664",8.1978,103,8.3972
"15665",9.0114,104,8.70109999999999
"15666",NA,NA,NA
"15667",7.6733,101,8.5723
"15668",8.27429999999999,92,6.9287
"15669",8.5184,94,8.9945
"15670",NA,NA,NA
"15671",8.2563,97,7.8458
"15672",8.0574,95,7.762
"15673",NA,NA,NA
"15674",8.1134,95,7.5154
"15675",6.5129,106,7.9914
"15676",7.3812,79,7.0462
"15677",7.7632,88,9.24219999999999
"15678",7.5923,122,8.5193
"15679",7.5254,92,8.3289
"15680",7.4053,97,8.9593
"15681",6.1259,90,6.878
"15682",8.5099,126,7.9509
"15683",8.0824,106,8.2206
"15684",7.7871,86,7.173
"15685",8.3474,93,8.9202
"15686",6.5524,82,7.1755
"15687",9.2636,100,8.6745
"15688",7.5017,94,7.6806
"15689",8.1335,112,8.8133
"15690",NA,NA,NA
"15691",6.7778,75,7.4655
"15692",NA,NA,NA
"15693",9.61409999999999,70,7.2825
"15694",7.0436,78,8.5193
"15695",8.2325,83,7.1893
"15696",NA,NA,NA
"15697",6.5793,81,8.4225
"15698",NA,NA,NA
"15699",NA,NA,NA
"15700",7.2677,79,7.6205
"15701",7.7036,112,8.5062
"15702",6.5458,101,8.1797
"15703",NA,NA,NA
"15704",8.0427,82,8.6641
"15705",6.9348,62,6.8564
"15706",8.678,94,8.6161
"15707",NA,NA,NA
"15708",7.4428,126,8.7235
"15709",8.5288,100,9.74419999999999
"15710",7.2617,91,8.2533
"15711",NA,NA,NA
"15712",7.2562,96,8.0324
"15713",NA,NA,NA
"15714",7.0997,106,7.9833
"15715",NA,NA,NA
"15716",NA,NA,NA
"15717",7.5288,116,10
"15718",8.1795,100,6.6683
"15719",7.0592,99,8.2924
"15720",7.8718,103,6.346
"15721",8.1179,77,7.6113
"15722",8.8545,89,9.5099
"15723",NA,NA,NA
"15724",7.6976,123,8.14789999999999
"15725",8.0028,93,8.9786
"15726",7.4528,97,8.1051
"15727",6.7778,111,9.0019
"15728",9.0215,123,8.1328
"15729",7.7523,108,7.4722
"15730",7.1074,62,7.8952
"15731",8.2803,84,8.0187
"15732",7.9195,92,8.4899
"15733",7.7846,91,8.4447
"15734",7.9817,89,5.4417
"15735",8.7384,124,8.2236
"15736",NA,NA,NA
"15737",NA,NA,NA
"15738",NA,NA,NA
"15739",7.3996,107,7.2221
"15740",7.6929,99,8.6469
"15741",7.8691,103,8.3812
"15742",6.749,128,7.6826
"15743",7.5701,92,9.53809999999999
"15744",NA,NA,NA
"15745",7.5572,104,8.4608
"15746",8.0574,117,8.2266
"15747",7.8046,92,7.7099
"15748",NA,NA,NA
"15749",5.7787,105,8.1393
"15750",7.1852,104,5
"15751",NA,NA,NA
"15752",7.9697,116,8.549
"15753",NA,NA,NA
"15754",6.3005,69,6.4193
"15755",NA,NA,NA
"15756",8.6127,95,9.0891
"15757",8.8391,98,9.3068
"15758",NA,NA,NA
"15759",8.6572,124,9.0254
"15760",7.0454,102,9.0175
"15761",7.5074,98,7.8587
"15762",7.617,119,9.1708
"15763",8.7024,103,9.0611
"15764",4.6733,91,7.6733
"15765",NA,NA,NA
"15766",7.2965,63,7.3856
"15767",NA,NA,NA
"15768",7.7998,102,7.1893
"15769",7.377,73,8.23479999999999
"15770",8.2956,90,7.5898
"15771",7.6165,95,8.005
"15772",6.3885,87,6.6213
"15773",NA,NA,NA
"15774",6.7942,76,7.4836
"15775",6.5899,92,7.7395
"15776",6.7752,105,7.543
"15777",7.9005,71,8.1767
"15778",7.3812,84,7.0754
"15779",NA,NA,NA
"15780",7.6608,94,8.0853
"15781",6.194,78,6.9586
"15782",7.432,96,8.7361
"15783",NA,NA,NA
"15784",NA,NA,NA
"15785",8.7131,90,7.7755
"15786",7.6208,107,7.5733
"15787",8.14629999999999,93,8.8169
"15788",8.373,117,8.3536
"15789",7.0368,99,8.486
"15790",7.9708,117,9.019
"15791",6.9526,100,7.683
"15792",6.6297,94,7.9509
"15793",8.6056,80,8.464
"15794",7.766,103,7.2931
"15795",7.4204,78,7.8561
"15796",7.6806,88,5
"15797",NA,NA,NA
"15798",NA,NA,NA
"15799",8.74729999999999,118,9.6758
"15800",6.5038,81,7.8304
"15801",NA,NA,NA
"15802",NA,NA,NA
"15803",6.8863,77,7.919
"15804",8.0692,102,9.1378
"15805",7.418,95,8.8169
"15806",NA,NA,NA
"15807",4,40,4.125
"15808",7.2737,94,7.9376
"15809",8.9211,111,8.8096
"15810",6.4249,76,6.8881
"15811",NA,NA,NA
"15812",7.452,96,7.3122
"15813",NA,NA,NA
"15814",6.825,84,8.8279
"15815",8.5823,109,7.7821
"15816",NA,NA,NA
"15817",NA,NA,NA
"15818",6.9413,106,7.4835
"15819",7.9928,110,7.8743
"15820",NA,NA,NA
"15821",7.9697,96,7.3259
"15822",6.843,121,8.8797
"15823",NA,NA,NA
"15824",NA,NA,NA
"15825",4,28,7.3447
"15826",8.1132,98,8.5891
"15827",7.5447,100,8.9478
"15828",NA,NA,NA
"15829",8.5216,107,9.333
"15830",7.4169,109,8.4511
"15831",7.4836,102,8.8133
"15832",7.0858,92,7.4587
"15833",NA,NA,NA
"15834",NA,NA,NA
"15835",NA,NA,NA
"15836",7.3812,106,8.5844
"15837",NA,NA,NA
"15838",8.4984,107,8.5689
"15839",7.5944,92,6.2203
"15840",NA,NA,NA
"15841",NA,NA,NA
"15842",7.3337,102,7.2449
"15843",NA,NA,NA
"15844",7.9706,104,7.742
"15845",9.24219999999999,104,7.967
"15846",8.6229,91,9.0136
"15847",7.9102,96,8.5324
"15848",7.1531,123,8.3197
"15849",NA,NA,NA
"15850",5.4787,63,8.0459
"15851",NA,NA,NA
"15852",7.7998,83,7.8587
"15853",8.1298,107,8.2414
"15854",9.083,103,8.9965
"15855",6.7898,82,6.6938
"15856",NA,NA,NA
"15857",NA,NA,NA
"15858",7.1942,113,6.4765
"15859",7.3631,85,8.1913
"15860",NA,NA,NA
"15861",7.5314,114,7.8278
"15862",6.9944,105,6.7333
"15863",7.3023,120,7.8278
"15864",7.9296,106,8.8945
"15865",NA,NA,NA
"15866",NA,NA,NA
"15867",6.6344,84,4.875
"15868",8.6773,86,7.8848
"15869",7.4632,86,6.7999
"15870",8.3568,101,8.7519
"15871",7.5652,91,8.5258
"15872",7.0961,103,6.1023
"15873",9.0708,111,8.3536
"15874",NA,NA,NA
"15875",3.875,100,4.125
"15876",NA,NA,NA
"15877",7.7305,96,6.4457
"15878",7.6372,100,8.1307
"15879",6.2334,92,5.7867
"15880",NA,NA,NA
"15881",NA,NA,NA
"15882",7.105,98,6.0382
"15883",6.316,97,7.1872
"15884",7.5063,80,8.2325
"15885",7.9349,102,7.7545
"15886",7.9402,99,8.4866
"15887",8.817,94,8.8985
"15888",9.20889999999999,104,9.5005
"15889",NA,NA,NA
"15890",8.4809,96,8.0242
"15891",NA,NA,NA
"15892",NA,NA,NA
"15893",5.9143,51,NA
"15894",7.6939,99,8.6884
"15895",NA,NA,NA
"15896",1.875,73,5.5434
"15897",NA,NA,NA
"15898",NA,NA,NA
"15899",7.8299,97,8.539
"15900",6.3333,125,7.2699
"15901",NA,NA,NA
"15902",NA,NA,NA
"15903",7.5123,59,7.4053
"15904",6.7926,106,7.6879
"15905",8.0623,107,9.3374
"15906",7.4824,107,7.3725
"15907",7.3529,61,8.5423
"15908",NA,NA,NA
"15909",7.1378,109,7.34
"15910",NA,NA,NA
"15911",6.6222,91,7.2159
"15912",7.8313,80,9.1053
"15913",NA,NA,NA
"15914",7.8632,93,7.9107
"15915",NA,NA,NA
"15916",6.8768,80,8.7662
"15917",NA,NA,NA
"15918",7.7144,106,8.3629
"15919",8.8674,123,9.2507
"15920",7.762,140,8.7698
"15921",NA,NA,NA
"15922",8.8909,90,9.5662
"15923",6.5463,103,7.8795
"15924",8.9083,86,9.436
"15925",8.5293,94,8.2101
"15926",NA,NA,NA
"15927",7.5278,122,7.6276
"15928",7.9575,96,8.5324
"15929",6.1978,111,4.125
"15930",6.9889,110,8.3106
"15931",7.7105,117,9.1093
"15932",7.3574,99,7.5616
"15933",7.7947,93,8.4098
"15934",8.01819999999999,72,9.4681
"15935",NA,NA,NA
"15936",NA,NA,NA
"15937",8.4008,133,8.9823
"15938",9.0254,96,7.7506
"15939",NA,NA,NA
"15940",8.1005,100,9.5005
"15941",6.6927,97,8.203
"15942",NA,NA,NA
"15943",NA,NA,NA
"15944",NA,NA,NA
"15945",7.9825,102,8.3909
"15946",6.9047,100,7.6564
"15947",7.4296,86,8.0463
"15948",5.8027,59,8.3381
"15949",NA,NA,NA
"15950",8.0966,94,8.806
"15951",8.2295,97,6.0872
"15952",6.4868,99,8.6366
"15953",9.7229,102,9.64729999999999
"15954",6.6283,80,6.9343
"15955",NA,NA,NA
"15956",NA,NA,NA
"15957",NA,NA,NA
"15958",8.0206,102,9.2126
"15959",9.0891,103,9.4819
"15960",8.1026,113,9.729
"15961",NA,NA,NA
"15962",8.6195,120,8.906
"15963",7.7333,91,5.4004
"15964",7.0833,117,7.2762
"15965",NA,NA,NA
"15966",6.0078,78,5.491
"15967",7.9311,89,8.6298
"15968",8.4107,106,8.9902
"15969",7.1324,83,7.4142
"15970",6.8933,71,6.2483
"15971",7.9486,99,8.1594
"15972",6.968,129,6.2834
"15973",9.2792,98,9.715
"15974",8.9561,84,8.6641
"15975",NA,NA,NA
"15976",7.8033,86,7.8536
"15977",8.85,68,7.3835
"15978",7.6571,99,8.72709999999999
"15979",7.5086,71,8.0023
"15980",7.2825,84,7.9805
"15981",7.2532,134,7.2511
"15982",7.851,78,8.5958
"15983",7.366,91,7.752
"15984",NA,NA,NA
"15985",NA,NA,NA
"15986",7.47,92,7.9617
"15987",8.4074,96,8.539
"15988",NA,NA,NA
"15989",NA,NA,NA
"15990",6.2697,111,6.9548
"15991",NA,NA,NA
"15992",7.4204,108,7.3573
"15993",7.788,108,8.7603
"15994",NA,NA,NA
"15995",8.0352,109,6.7455
"15996",7.8587,89,7.5361
"15997",7.4928,106,8.5291
"15998",NA,NA,NA
"15999",6.8991,98,7.9376
"16000",NA,NA,NA
"16001",7.241,89,7.6133
